label,review
0,1、房间里过于奢华的家具不实用，且没有家的温馨2、睡到凌晨发现有老鼠在放家里爬，打电话给前台要求换房，前台让我自己下楼换房卡，理由是服务员睡觉了3、调到价位低的房间后，第二天结账还要按照高价位结算，并且对房间发现老鼠一事没有意思的道歉4、over
1,华为的东西随便买，国产性价比超高，娃儿看哈动画片，老妈看哈儿连续剧，不错
1,"该酒店住宿环境一般,房间装修一般,交通应该还是很方便吧宾馆反馈 2008年1月2日 ： 感谢您的入住及点评！我们还有06年新装的特色标准间，房间状态基本为四星级标准，欢迎您再次试住！"
1,商品不错 用着挺好的 配送员送货速度快 服务态度很好
0,想请问下怎么HD3200的显卡我用完美解码播放1080P的WMV时CPU占用率90%以上而且会卡？已经打开硬件解码啊。。。
1,还是熟悉的配方，还是熟悉的味道，东西还真不错，味道也喜欢。    就是这个价格有点虚高啊。
1,苹果个头小点比水果店，味道还是可以的。价钱也很划算，唯一不足的有个坏的！
0,服务差评
1,日期很新鲜，保质期到2020年的，就是看中赠品小样来的，平时出去出差旅游什么的带着很方便，用了好久这个牌子，洗完头发不痒很顺滑，就是我的头发爱出油，两天就要洗，三天不洗没法出门～～
0,垃圾京东 7天无理由退货你们是吃屎的啊！7天无理由说的好听垃圾垃圾草
0,看了1/3的内容了，感觉都是摘抄别书内容，没有什么自身美容经验之谈，凑字赚钱的嫌疑较大。
0,洗的头发超级痒啦！刚洗完吹干就开始痒，不喜欢
0,加绒，绒在哪里
0,比较陈旧 建议提早预定 选择旁边的快捷酒店
0,老自动关机。气死我了。。。
0,"先生在8/29入住时,收银台人员竟然可以将入住刷卡时的预授权800元当做消费来给客人刷信用卡,还打算撕走一张凭证,当时没注意到,但幸好三张凭证都要回来了.9/5,发现问题后,先生给酒店的收银台打了电话,在现在9/7号,都没人回复.真是素质与服务都不是一般的差!幸好另外找了信用卡银行在跟进了,真不知这800元最后会怎么样呢.补充点评 2007年9月7日 ： 在离开酒店结帐时,又说原来预授权(实际是消费)的卡用不了,要提供另一张信用卡,先生也不知就里,就用了另一张卡结帐离开了,仔细想想,这会不会是个局啊?稍不小心,800元就不知贡献给谁了?"
1,朋友推荐的，收到实物应该是好东西，给个好评
0,衣领罗纹是烂的，xl码肩宽45.5cm 实际肩宽才42cm ， 衣服尺寸不对，几十年买得最差的一件衣服，自认倒霉。
1,包装结实，没有破损，一直用这个牌子，很不错。
1,很好用，用了好长时间，真的，开心
0,今天送来接着用了，多年一直用沙宣，我可以肯定这个不是正品上当了
0,看看这种布料，很容易沾毛上去，那么贵*，我看*都不值
1,"普通标准间的房门都太次了,包括卫生间的门,而且钥匙卡很不好用!还不如就住经济间呢!早餐还不错!"
0,gpu太差
0,屏幕的边框再窄一点，平方尺寸再小一点就好了。无光驱，装光盘类软件比较麻烦。
1,这本书与其说是教家长如何教育孩子，不如说是教家长如何教育自己。好书！看过很多国内外的育儿书籍，这本是最贴近我们生活，理论与实践结合得最好的一本。书中以作者女儿做为示例，但却毫无炫耀之嫌，虽然每个孩子都是不同的，每位家长遇到的情况肯定也是大不一样，但我们却可以从中学习到该用怎样的心去对待孩子，这本质上的东西是一样的。希望大家都受益，和我们的孩子一起快乐成长。
1,不错，顶一个，谁要你这么诚信呢。。呵呵谢谢咯！
1,1）交通便利，到津滨高速入口5分钟的车程2）对面就有不错的饭店，而且距离超市也不远3）房间内设施一般，卫生间装修比较粗糙，浴盆的地漏不畅
1,第一次在网上买洗发水，实惠快捷，以后真不用去超市了？
0,物流超快，就是服务差了。原来都送到楼下的，这次送到小区外了，叫送进来也不进，还说十几斤东西不重的。害我。抱着一箱啤酒和一盒洗发水走了挺远的。我决定今后尽量不选择京东的物流了，令人寒心。第一次给差评，也是最后一次评论了！
0,麻痹！感觉像被用过包装不好！有点脏！不爽
0,#蒙牛#牛真可怜
0,买了三个，都是烂掉的，还特别的臭，勉强给一个星，
0,不好，好卡啊，上网速度也好慢啊，感觉上当了
0,价格不稳定，一直浮动，想涨就涨想降就降，用了2天降*。没诚意。
1,"热水器超级好,40L的大小刚好够我们家的位置,客服服务也非常好，值得表扬呀！16号付款，19号中午到货，下午售后就给安上了.客服大涵、送货的顺风快递以及售后安装人员服务都极好，安装是免费的，就是收120的材料费，从买到装全程服务非常好，会推荐给身边的同事朋友，祝卖家生意兴隆哈！"
1,太满意的一次购物了，比在超市里便宜一半，全是正品，照片里只拍了一半的的物品，另一半被朋友给拿走了，物流特快，早上下的定单，下午就收到了，快递员服务特别好，下次继续光顾
1,大楼很漂亮。价格不便宜。其他一般。就是索菲特听起来很牛。
1,买的套装，晚上下的订单，第二天早上就到了，京东的物流就是这么快这么省心！拆开后试用了一下，虽然是2G的内存，但新机还是挺流畅的，同时有华为EMUI5.1系统的加持，相信用长时间也不会卡顿。买给小孩用的，看中的这款护眼功能，分辨率也是够用了，毕竟是9.6的屏幕。物美价廉，好评推荐！
1,还行，速度快，口感不错，只是个头太小了，吃起来个别没那么甜，用劵后还可以
0,差差差差差差差差差差差差差差差差到极点了
0,太紧了，线缝不行
1,裤子收到了，快递很快，包装很不错，裤子穿起来很舒适，不会紧绷，颜色也比较正，同事都说好看！好评！
0,房间环境很一般！设施设备更差！
0,太差了！跟图片出入太大！直接扔了！
1,朋友很满意，帮忙买的，运行速度快
0,有没有搞错，才过了2天，就降了111？还送杀软（虽然是垃圾杀软）？
0,飞机声音大，接送车司机态度恶劣，酒店有不正规的东西
1,房间装修不错，早餐也挺好。出入方便。推荐。
1,新鲜 到家还是冰冰的 是刚从冷藏里出库 支持京东
1,蒙牛曾经保证过，供应香港的奶制品标准高于大陆，绝对不会有问题。一语中的！
1,穿着舒服，物超所值，就是号有点大，172CM，130kg穿m号的正合适，l的都把屁股遮住了。
0,我不知道网上评价这么高是怎么来的，办理入住的时候前台全程没有看过我一眼，更别提微笑服务了，房间设施陈旧，马桶盖上还有头发，淋浴房的地面水渍也没擦干净，其他地方我不敢想象。走廊上遇到工作人员也不会跟客人打招呼，都是扭头就走的。办理退房的时候，仅有一个人，退房的客人都排到4位了，后来才有另一个工作人员来支持。我后面退房的客人还再投诉昨天晚上看到蟑螂的情况，工作人员也不回应。这家真的是四星吗？以后要考虑不通过携程，而是其他途径订房了，毫无公信力。
1,待机时间好，外形个人喜欢
1,蒙牛的以前总喝，味道很不错
0,小得可怜，万分不划算
1,最真实的蒙牛广告语。
0,不足有两点： 1：风扇噪音大   从一开机到关机风扇就是一直转（用手摸摸出风口 有时吹的是凉风）不知道是不是设置有问题 还是风扇。
1,"我是5月8日到9日定的贵宾楼层高级间[含早],给我的感觉是:---地理位置极佳,就在金融街附近---房间非常大和非常舒适,包双早,才1000块多一点,非常合算---唯一不好的是大堂在装修,搞得有点失礼,其他的都很好总体来说是一家不错的酒店,够了4星级标准!"
1,非常实惠，套装一个不落，快递更是好的没话说，直接可以显示快递小哥所在位置，京东就是专业，贴心！推荐使用京东购物！
1,秒杀的 比平时便宜 清扬的不错 物流真的很快 赞
1,苹果还不错，一起12个，个个大小还可以，吃了个很甜，富士苹果口味还是好
0,材料不好 穿了几天就露个洞
1,这个出版社是我经常光顾的 我觉得他们的题目都是从基础开始的这本书分为3点：主干知识、点击思维、零失误训练。主干知识我都是在预习前做的 都是基础题然后点击思维是在第一课时结束时我复习用的 也是基础题 只是有些是复习概念用的最后零失误训练我都是堆积到周末做。。是对这一整课的总结总体说我还是比较满意的不知楼上那位是什么教材 人教版的教材不就是有勾股定理吗？？
0,专门在西丽搬牛奶回去原谅我近期懒得去海岸，也原谅我抵制蒙牛伊利
